UTM1X1,DN,area
EG0874,"14","100"
EG0874,"14","200"
EG0874,"20","7506"
EG0874,"20","100"
EG0874,"14","100"
EG0874,"10","83312"
EG0874,"20","6405"
EG0874,"10","1201"
EG0874,"14","2302"
EG0874,"16","100"
EG0874,"16","28"
EG0874,"10","300"
EG0874,"9","1501"
EG0874,"9","100"
EG0874,"20","400"
EG0874,"14","1001"
EG0874,"20","5304"
EG0874,"14","600"
EG0874,"20","100"
EG0874,"9","2002"
EG0874,"20","100"
EG0874,"14","100"
EG0874,"20","9508"
EG0874,"10","1201"
EG0874,"14","9908"
EG0874,"14","901"
EG0874,"19","1201"
EG0874,"9","1301"
EG0874,"20","1501"
EG0874,"15","1001"
EG0874,"2","72"
EG0874,"20","500"
EG0874,"14","600"
EG0874,"14","2202"
EG0874,"17","686"
EG0874,"10","100"
EG0874,"14","100"
EG0874,"17","42"
EG0874,"14","306015"
EG0874,"14","999"
EG0874,"20","130235"
EG0874,"10","371466"
EG0974,"9","500"
EG0974,"9","100"
EG0974,"9","100"
EG0974,"2","3603"
EG0974,"9","1001"
EG0974,"9","300"
EG0974,"9","22418"
EG0974,"9","2902"
EG0974,"9","300"
EG0974,"9","200"
EG0974,"9","100"
EG0974,"9","1057"
EG0974,"9","3603"
EG0974,"9","1201"
EG0974,"9","100"
EG0974,"9","100"
EG0974,"9","200"
EG0974,"9","200"
EG0974,"9","5805"
EG0974,"9","701"
EG0974,"9","1001"
EG0974,"9","100"
EG0974,"2","33026"
EG0974,"9","8807"
EG0974,"19","300"
EG0974,"10","100"
EG0974,"9","2202"
EG0974,"19","2702"
EG0974,"19","1401"
EG0974,"9","300"
EG0974,"2","2830"
EG0974,"9","3503"
EG0974,"14","100"
EG0974,"14","100"
EG0974,"9","650"
EG0974,"14","11001"
EG0974,"10","494323"
EG0974,"8","114840"
EG0974,"1","279023"
EG0073,"7","202"
EG0073,"20","51"
EG0073,"19","100"
EG0073,"5","1601"
EG0073,"19","5609"
EG0073,"20","713"
EG0073,"5","4003"
EG0073,"7","11264"
EG0073,"5","901"
EG0073,"23","1401"
EG0073,"19","100"
EG0073,"7","4504"
EG0073,"20","100"
EG0073,"20","100"
EG0073,"20","2802"
EG0073,"20","42044"
EG0073,"20","8307"
EG0073,"15","1601"
EG0073,"16","100"
EG0073,"16","1301"
EG0073,"15","200"
EG0073,"20","8684"
EG0073,"20","100"
EG0073,"19","100"
EG0073,"20","1902"
EG0073,"20","100"
EG0073,"20","13811"
EG0073,"19","7506"
EG0073,"19","100"
EG0073,"19","100"
EG0073,"20","100"
EG0073,"20","11009"
EG0073,"19","200"
EG0073,"20","14712"
EG0073,"20","25821"
EG0073,"15","901"
EG0073,"15","4404"
EG0073,"5","200"
EG0073,"19","71"
EG0073,"15","100"
EG0073,"20","10809"
EG0073,"20","9284"
EG0073,"17","2002"
EG0073,"16","4404"
EG0073,"20","5304"
EG0073,"20","100"
EG0073,"15","100"
EG0073,"20","2802"
EG0073,"15","500"
EG0073,"20","341"
EG0073,"15","100"
EG0073,"19","300"
EG0073,"15","100"
EG0073,"15","100"
EG0073,"19","100"
EG0073,"19","100"
EG0073,"19","100"
EG0073,"5","13211"
EG0073,"20","801"
EG0073,"20","2302"
EG0073,"15","3002"
EG0073,"19","1001"
EG0073,"20","200"
EG0073,"19","200"
EG0073,"20","901"
EG0073,"15","300"
EG0073,"20","1501"
EG0073,"20","100"
EG0073,"6","1001"
EG0073,"20","3002"
EG0073,"20","100"
EG0073,"19","100"
EG0073,"20","3403"
EG0073,"20","400"
EG0073,"20","3779"
EG0073,"20","12510"
EG0073,"7","1301"
EG0073,"15","100"
EG0073,"22","8152"
EG0073,"20","3852"
EG0073,"16","100"
EG0073,"20","2202"
EG0073,"15","1054"
EG0073,"15","1349"
EG0073,"19","499"
EG0073,"20","350"
EG0073,"16","199"
EG0073,"20","1445"
EG0073,"20","582"
EG0073,"14","7601"
EG0073,"20","6097"
EG0073,"19","701704"
EG0173,"4","102"
EG0173,"20","2557"
EG0173,"4","872"
EG0173,"20","1703"
EG0173,"20","100"
EG0173,"20","200"
EG0173,"20","100"
EG0173,"20","901"
EG0173,"20","100"
EG0173,"19","100"
EG0173,"20","100"
EG0173,"19","100"
EG0173,"20","1889"
EG0173,"20","100"
EG0173,"20","100"
EG0173,"20","100"
EG0173,"19","1301"
EG0173,"20","25921"
EG0173,"20","100"
EG0173,"20","100"
EG0173,"20","100"
EG0173,"20","100"
EG0173,"20","100"
EG0173,"20","3403"
EG0173,"20","1101"
EG0173,"20","300"
EG0173,"24","903"
EG0173,"20","801"
EG0173,"11","2602"
EG0173,"11","500"
EG0173,"19","801"
EG0173,"11","600"
EG0173,"14","1401"
EG0173,"14","4404"
EG0173,"20","5427"
EG0173,"9","1643"
EG0173,"19","100"
EG0173,"15","5104"
EG0173,"19","100"
EG0173,"10","1701"
EG0173,"14","2202"
EG0173,"19","100"
EG0173,"19","100"
EG0173,"19","29"
EG0173,"20","100"
EG0173,"20","2202"
EG0173,"20","1701"
EG0173,"20","6328"
EG0173,"14","2914"
EG0173,"2","9758"
EG0173,"20","28523"
EG0173,"20","1860"
EG0173,"17","200"
EG0173,"20","200"
EG0173,"24","149272"
EG0173,"15","500"
EG0173,"15","100"
EG0173,"15","100"
EG0173,"15","100"
EG0173,"15","100"
EG0173,"17","6158"
EG0173,"24","100"
EG0173,"16","100"
EG0173,"20","1501"
EG0173,"16","200"
EG0173,"24","100"
EG0173,"24","34327"
EG0173,"7","41133"
EG0173,"14","5504"
EG0173,"15","3002"
EG0173,"15","2802"
EG0173,"16","2802"
EG0173,"15","200"
EG0173,"20","2626"
EG0173,"20","100"
EG0173,"15","100"
EG0173,"20","1201"
EG0173,"14","100"
EG0173,"20","13711"
EG0173,"17","701"
EG0173,"24","200"
EG0173,"14","1001"
EG0173,"16","1501"
EG0173,"14","200"
EG0173,"15","100"
EG0173,"14","100"
EG0173,"15","948"
EG0173,"14","400"
EG0173,"15","10207"
EG0173,"14","100"
EG0173,"15","300"
EG0173,"20","99"
EG0173,"20","412"
EG0173,"5","1939"
EG0173,"24","37462"
EG0173,"19","555245"
EG0273,"5","805"
EG0273,"4","329"
EG0273,"4","400"
EG0273,"7","9909"
EG0273,"19","5104"
EG0273,"4","701"
EG0273,"4","400"
EG0273,"20","8215"
EG0273,"4","1201"
EG0273,"20","100"
EG0273,"19","200"
EG0273,"4","400"
EG0273,"7","6005"
EG0273,"7","11409"
EG0273,"4","1201"
EG0273,"4","400"
EG0273,"4","701"
EG0273,"4","400"
EG0273,"4","400"
EG0273,"24","121131"
EG0273,"19","69535"
EG0273,"4","1201"
EG0273,"19","1601"
EG0273,"24","100"
EG0273,"4","600"
EG0273,"19","100"
EG0273,"24","100"
EG0273,"19","100"
EG0273,"24","100"
EG0273,"20","55679"
EG0273,"5","100"
EG0273,"24","100"
EG0273,"4","4003"
EG0273,"9","1660"
EG0273,"5","100"
EG0273,"7","6605"
EG0273,"5","100"
EG0273,"5","5905"
EG0273,"20","100"
EG0273,"17","100"
EG0273,"4","100"
EG0273,"20","1201"
EG0273,"17","200"
EG0273,"4","100"
EG0273,"24","100"
EG0273,"5","100"
EG0273,"4","100"
EG0273,"24","26521"
EG0273,"9","1001"
EG0273,"19","1902"
EG0273,"20","1701"
EG0273,"4","100"
EG0273,"4","100"
EG0273,"5","100"
EG0273,"4","100"
EG0273,"4","100"
EG0273,"4","100"
EG0273,"17","200"
EG0273,"17","300"
EG0273,"9","1701"
EG0273,"4","1201"
EG0273,"17","13511"
EG0273,"17","100"
EG0273,"17","100"
EG0273,"20","3903"
EG0273,"4","100"
EG0273,"20","100"
EG0273,"4","100"
EG0273,"4","100"
EG0273,"24","3903"
EG0273,"14","488"
EG0273,"2","23868"
EG0273,"4","1201"
EG0273,"5","2202"
EG0273,"15","1301"
EG0273,"24","100"
EG0273,"5","1555"
EG0273,"17","100"
EG0273,"15","4504"
EG0273,"17","2102"
EG0273,"24","300"
EG0273,"24","100"
EG0273,"14","1101"
EG0273,"20","100"
EG0273,"20","300"
EG0273,"19","100"
EG0273,"24","233955"
EG0273,"5","8807"
EG0273,"17","5204"
EG0273,"4","542"
EG0273,"19","17014"
EG0273,"17","4450"
EG0273,"19","4504"
EG0273,"15","901"
EG0273,"7","2802"
EG0273,"20","300"
EG0273,"5","9420"
EG0273,"15","1001"
EG0273,"24","4687"
EG0273,"19","7375"
EG0273,"24","142035"
EG0273,"19","148"
EG0273,"20","99476"
EG0273,"19","42517"
EG0373,"20","400"
EG0373,"20","300"
EG0373,"20","100"
EG0373,"7","1304"
EG0373,"19","4188"
EG0373,"20","600"
EG0373,"20","200"
EG0373,"20","200"
EG0373,"20","1301"
EG0373,"10","2602"
EG0373,"20","100"
EG0373,"19","2101"
EG0373,"20","71"
EG0373,"19","14896"
EG0373,"19","100"
EG0373,"20","100"
EG0373,"20","2167"
EG0373,"20","100"
EG0373,"19","100"
EG0373,"19","100"
EG0373,"19","801"
EG0373,"16","2802"
EG0373,"20","4704"
EG0373,"20","284"
EG0373,"15","3703"
EG0373,"14","6305"
EG0373,"16","1501"
EG0373,"19","500"
EG0373,"20","100"
EG0373,"20","1501"
EG0373,"5","447"
EG0373,"20","300"
EG0373,"20","100"
EG0373,"20","400"
EG0373,"20","500"
EG0373,"20","3370"
EG0373,"4","59"
EG0373,"20","1401"
EG0373,"19","100"
EG0373,"20","100"
EG0373,"20","1001"
EG0373,"4","600"
EG0373,"20","300"
EG0373,"20","1001"
EG0373,"19","100"
EG0373,"24","100"
EG0373,"14","2402"
EG0373,"14","1301"
EG0373,"4","600"
EG0373,"24","1101"
EG0373,"5","288"
EG0373,"24","100"
EG0373,"4","400"
EG0373,"24","100"
EG0373,"14","100"
EG0373,"24","200"
EG0373,"4","400"
EG0373,"20","100"
EG0373,"15","3903"
EG0373,"20","572760"
EG0373,"24","5870"
EG0373,"4","399"
EG0373,"19","1977"
EG0373,"19","348"
EG0373,"14","4348"
EG0373,"14","49"
EG0373,"20","649"
EG0373,"19","340300"
EG0473,"19","2756"
EG0473,"19","6160"
EG0473,"19","316"
EG0473,"14","1401"
EG0473,"10","1701"
EG0473,"20","100"
EG0473,"20","100"
EG0473,"20","100"
EG0473,"21","125232"
EG0473,"9","3503"
EG0473,"10","4003"
EG0473,"10","2002"
EG0473,"14","3803"
EG0473,"10","9107"
EG0473,"20","1301"
EG0473,"14","100"
EG0473,"14","1301"
EG0473,"20","29"
EG0473,"19","300"
EG0473,"20","100"
EG0473,"20","314"
EG0473,"20","1001"
EG0473,"19","701"
EG0473,"19","200"
EG0473,"19","3919"
EG0473,"19","300"
EG0473,"19","200"
EG0473,"20","100"
EG0473,"19","600"
EG0473,"16","1601"
EG0473,"19","100"
EG0473,"7","901"
EG0473,"20","200"
EG0473,"19","100"
EG0473,"19","100"
EG0473,"19","100"
EG0473,"19","2202"
EG0473,"20","901"
EG0473,"19","400"
EG0473,"7","901"
EG0473,"7","100"
EG0473,"5","1801"
EG0473,"19","1201"
EG0473,"19","600"
EG0473,"19","400"
EG0473,"20","100"
EG0473,"20","300"
EG0473,"19","200"
EG0473,"7","200"
EG0473,"20","100"
EG0473,"19","200"
EG0473,"7","300"
EG0473,"19","100"
EG0473,"20","100"
EG0473,"20","3219"
EG0473,"19","200"
EG0473,"7","300"
EG0473,"7","200"
EG0473,"19","100"
EG0473,"19","100"
EG0473,"7","300"
EG0473,"19","100"
EG0473,"19","200"
EG0473,"7","300"
EG0473,"19","200"
EG0473,"19","200"
EG0473,"19","100"
EG0473,"20","300"
EG0473,"19","200"
EG0473,"20","100"
EG0473,"20","90472"
EG0473,"20","4027"
EG0473,"19","500"
EG0473,"20","200"
EG0473,"20","300"
EG0473,"20","100"
EG0473,"20","100"
EG0473,"19","100"
EG0473,"20","100"
EG0473,"19","200"
EG0473,"20","500"
EG0473,"19","100"
EG0473,"20","100"
EG0473,"19","200"
EG0473,"20","1034"
EG0473,"20","10308"
EG0473,"20","10308"
EG0473,"19","200"
EG0473,"20","200"
EG0473,"19","500"
EG0473,"19","500"
EG0473,"19","200"
EG0473,"20","701"
EG0473,"19","200"
EG0473,"19","200"
EG0473,"20","901"
EG0473,"19","200"
EG0473,"20","100"
EG0473,"19","200"
EG0473,"20","100"
EG0473,"23","33875"
EG0473,"19","4653"
EG0473,"20","106176"
EG0473,"19","200"
EG0473,"19","149"
EG0473,"19","99"
EG0473,"19","892"
EG0473,"19","49"
EG0473,"19","161128"
EG0473,"19","263554"
EG0473,"20","117095"
EG0573,"19","252"
EG0573,"20","200"
EG0573,"19","100"
EG0573,"15","1703"
EG0573,"19","100"
EG0573,"15","100"
EG0573,"19","901"
EG0573,"19","100"
EG0573,"19","300"
EG0573,"14","801"
EG0573,"20","100"
EG0573,"14","400"
EG0573,"20","901"
EG0573,"9","1401"
EG0573,"7","901"
EG0573,"20","100"
EG0573,"19","100"
EG0573,"20","7192"
EG0573,"20","2502"
EG0573,"19","66153"
EG0573,"20","100"
EG0573,"14","200"
EG0573,"20","400"
EG0573,"19","200"
EG0573,"19","100"
EG0573,"14","1001"
EG0573,"19","12510"
EG0573,"14","6205"
EG0573,"19","4704"
EG0573,"19","100"
